Title,Data Type,Latitude/Longitude,Last updated,Station ID,Water level (MLLW),Water level (MHHW),Event
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-11 22:18:00,8726384,2.608,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-20 09:30:00,8726384,0.751,-1.424,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-27 04:36:00,8726384,1.795,-0.381,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-14 11:24:00,8726384,0.715,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-25 10:12:00,8726384,1.864,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-23 08:24:00,8726384,1.089,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-21 19:00:00,8726384,2.083,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-09 10:36:00,8726384,1.929,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-23 21:30:00,8726384,1.27,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-09 18:24:00,8726384,1.598,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-19 13:06:00,8726384,2.457,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-17 07:36:00,8726384,0.823,-1.352,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-27 10:24:00,8726384,0.892,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-20 08:12:00,8726384,0.21,-1.965,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-27 09:54:00,8726384,2.671,0.495,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-24 13:30:00,8726384,1.493,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-27 15:06:00,8726384,0.719,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-04 16:24:00,8726384,3.074,,Debby
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-22 12:06:00,8726384,1.821,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-15 01:18:00,8726384,2.159,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-07 04:06:00,8726384,2.211,0.036,Milton
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-22 13:42:00,8726384,1.453,-0.722,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-08 03:06:00,8726384,2.884,0.709,Milton
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-16 01:30:00,8726384,1.988,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-12 08:12:00,8726384,2.585,0.41,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-06 15:42:00,8726384,1.978,-0.197,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-20 11:48:00,8726384,2.848,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-04 20:24:00,8726384,1.611,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-22 06:48:00,8726384,1.148,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-11 10:24:00,8726384,0.935,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-25 21:12:00,8726384,2.352,0.177,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-25 16:06:00,8726384,2.28,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-05 12:12:00,8726384,2.674,0.499,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-06 19:12:00,8726384,1.854,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-16 04:18:00,8726384,1.178,-0.997,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-01 14:42:00,8726384,1.617,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-16 06:42:00,8726384,2.06,-0.115,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-30 09:54:00,8726384,2.369,0.194,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-13 15:42:00,8726384,1.257,-0.919,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-13 14:12:00,8726384,1.017,-1.158,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-16 20:00:00,8726384,1.257,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-24 00:54:00,8726384,2.487,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-08 12:18:00,8726384,1.588,-0.587,Milton
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-15 00:36:00,8726384,2.428,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-30 19:06:00,8726384,1.873,-0.302,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-19 17:42:00,8726384,2.073,-0.102,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-14 22:48:00,8726384,2.513,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-22 08:18:00,8726384,0.495,-1.68,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-26 01:24:00,8726384,3.727,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-14 14:48:00,8726384,0.886,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-09 01:36:00,8726384,2.635,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-12 15:00:00,8726384,0.971,-1.204,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-16 13:06:00,8726384,2.257,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-09 11:12:00,8726384,1.286,-0.889,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-08 04:30:00,8726384,2.388,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-29 00:30:00,8726384,1.296,-0.879,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-15 18:06:00,8726384,2.182,0.007,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-03 21:00:00,8726384,1.811,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-09 08:12:00,8726384,1.01,-1.165,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-23 07:06:00,8726384,1.631,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-19 19:18:00,8726384,2.175,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-08 09:12:00,8726384,2.034,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-14 10:12:00,8726384,2.913,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-29 18:12:00,8726384,1.667,-0.509,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-09 00:18:00,8726384,2.887,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-10 01:42:00,8726384,2.595,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-06 14:30:00,8726384,2.48,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-29 20:24:00,8726384,2.625,0.449,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-20 17:12:00,8726384,2.218,0.043,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-28 12:24:00,8726384,1.631,-0.545,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-29 09:42:00,8726384,2.431,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-24 02:24:00,8726384,3.458,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-05 10:42:00,8726384,2.372,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-17 10:24:00,8726384,3.635,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-26 06:42:00,8726384,4.413,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-07 06:00:00,8726384,1.394,-0.781,Milton
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-09 22:00:00,8726384,1.804,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-22 21:36:00,8726384,2.618,0.443,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-25 00:24:00,8726384,2.431,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-19 20:06:00,8726384,2.71,0.535,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-11 22:06:00,8726384,2.575,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-17 02:30:00,8726384,1.909,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-28 12:00:00,8726384,1.739,-0.436,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-13 07:36:00,8726384,3.386,1.211,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-22 07:36:00,8726384,0.755,-1.421,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-10 07:36:00,8726384,1.109,-1.066,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-26 14:36:00,8726384,1.027,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-16 14:36:00,8726384,1.204,-0.971,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-29 08:30:00,8726384,2.769,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-10 11:36:00,8726384,1.178,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-14 18:06:00,8726384,1.493,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-04 12:30:00,8726384,2.884,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-08 00:42:00,8726384,3.337,1.161,Milton
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-12 05:36:00,8726384,3.369,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-15 09:42:00,8726384,3.363,1.188,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-02 18:42:00,8726384,1.985,-0.19,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-27 22:18:00,8726384,1.972,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-08 19:06:00,8726384,1.286,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-09 12:12:00,8726384,1.673,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-03 21:36:00,8726384,2.717,0.541,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-11 14:06:00,8726384,1.601,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-07 14:48:00,8726384,2.53,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-25 04:42:00,8726384,2.851,0.676,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-04 13:42:00,8726384,3.589,,Debby
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-18 19:24:00,8726384,2.152,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-22 19:36:00,8726384,0.942,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-30 19:42:00,8726384,2.073,-0.102,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-06 09:00:00,8726384,1.831,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-01 18:00:00,8726384,1.614,-0.561,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-03 23:54:00,8726384,2.431,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-10 18:00:00,8726384,2.205,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-20 22:18:00,8726384,1.969,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-25 03:06:00,8726384,2.782,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-27 19:00:00,8726384,1.572,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-14 22:54:00,8726384,2.06,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-30 17:36:00,8726384,1.716,-0.459,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-17 09:12:00,8726384,3.156,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-28 05:24:00,8726384,2.999,0.823,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-05 10:00:00,8726384,1.926,-0.249,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-13 10:18:00,8726384,2.067,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-18 12:12:00,8726384,2.569,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-14 14:24:00,8726384,0.463,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-26 16:18:00,8726384,1.211,-0.965,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-03 09:18:00,8726384,2.398,0.223,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-12 20:54:00,8726384,1.693,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-29 11:42:00,8726384,1.575,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-08 01:42:00,8726384,3.245,1.07,Milton
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-18 10:30:00,8726384,3.632,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-19 22:36:00,8726384,3.287,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-05 00:30:00,8726384,2.933,0.758,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-25 19:06:00,8726384,3.009,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-05 22:06:00,8726384,3.117,0.942,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-21 14:12:00,8726384,2.402,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-14 06:54:00,8726384,3.173,0.997,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-05 22:42:00,8726384,2.451,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-06 01:30:00,8726384,2.766,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-29 04:42:00,8726384,0.925,-1.25,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-14 04:12:00,8726384,2.513,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-16 17:54:00,8726384,1.457,-0.719,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-18 21:00:00,8726384,1.516,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-09 07:12:00,8726384,1.345,-0.83,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-08 15:06:00,8726384,2.395,0.22,Milton
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-04 08:30:00,8726384,3.635,,Debby
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-26 05:12:00,8726384,2.244,0.069,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-12 07:54:00,8726384,2.713,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-06 11:42:00,8726384,2.694,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-11 17:30:00,8726384,2.356,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-03 14:00:00,8726384,2.523,0.348,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-11 11:54:00,8726384,1.053,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-18 04:06:00,8726384,1.991,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-16 10:24:00,8726384,2.841,0.666,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-30 11:42:00,8726384,2.044,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-15 01:18:00,8726384,1.995,-0.18,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-04 19:18:00,8726384,1.329,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-07 08:00:00,8726384,1.932,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-12 06:36:00,8726384,1.87,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-23 11:30:00,8726384,0.564,-1.611,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-21 11:36:00,8726384,1.086,-1.089,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-16 16:30:00,8726384,0.991,-1.184,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-22 09:12:00,8726384,0.299,-1.877,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-21 19:36:00,8726384,2.136,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-21 09:18:00,8726384,1.286,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-31 11:24:00,8726384,2.402,0.226,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-19 05:36:00,8726384,-0.056,-2.231,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-23 16:18:00,8726384,2.283,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-23 16:24:00,8726384,2.28,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-26 07:24:00,8726384,2.503,0.328,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-11 12:24:00,8726384,0.072,-2.103,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-21 19:54:00,8726384,2.192,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-10 22:18:00,8726384,2.523,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-08 15:00:00,8726384,2.513,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-26 12:06:00,8726384,0.538,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-02 03:30:00,8726384,1.726,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-21 21:24:00,8726384,2.615,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-25 20:54:00,8726384,1.932,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-13 18:36:00,8726384,1.473,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-11 13:42:00,8726384,1.516,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-28 18:06:00,8726384,1.355,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-29 15:18:00,8726384,1.368,-0.807,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-13 05:18:00,8726384,2.421,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-25 12:30:00,8726384,1.079,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-17 03:00:00,8726384,-0.089,-2.264,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-10 06:24:00,8726384,1.594,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-18 19:06:00,8726384,2.005,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-04 16:06:00,8726384,3.153,,Debby
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-24 06:48:00,8726384,2.326,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-17 09:24:00,8726384,3.114,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-18 23:00:00,8726384,2.913,0.738,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-30 08:30:00,8726384,2.087,-0.089,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-28 04:42:00,8726384,1.578,-0.597,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-30 01:24:00,8726384,2.021,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-20 05:48:00,8726384,,-1.637,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-11 13:54:00,8726384,1.378,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-05 13:00:00,8726384,2.743,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-21 20:30:00,8726384,2.53,0.354,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-13 11:18:00,8726384,1.65,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-11 11:18:00,8726384,1.007,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-08 11:24:00,8726384,2.008,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-06 12:12:00,8726384,3.104,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-22 14:00:00,8726384,2.336,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-23 23:06:00,8726384,3.015,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-25 12:12:00,8726384,1.44,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-06 22:42:00,8726384,2.89,0.715,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-17 11:00:00,8726384,1.949,-0.226,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-06 09:18:00,8726384,2.867,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-15 17:42:00,8726384,2.011,-0.164,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-27 14:12:00,8726384,1.388,-0.787,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-18 08:54:00,8726384,3.084,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-23 16:42:00,8726384,1.89,-0.285,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-12 13:54:00,8726384,1.063,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-03 06:36:00,8726384,1.939,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-27 01:06:00,8726384,2.526,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-25 13:54:00,8726384,1.69,,Helene
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-17 01:30:00,8726384,2.031,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-23 16:36:00,8726384,1.847,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-27 10:48:00,8726384,2.018,-0.157,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-29 18:30:00,8726384,2.142,-0.033,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-29 11:00:00,8726384,2.178,0.003,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-27 18:30:00,8726384,2.398,0.223,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-05 05:36:00,8726384,1.043,-1.132,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-30 01:30:00,8726384,2.057,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-10-20 05:00:00,8726384,0.958,-1.217,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-09 08:12:00,8726384,1.539,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-14 22:30:00,8726384,2.028,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-28 11:00:00,8726384,1.22,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-23 11:30:00,8726384,1.119,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-08-24 22:42:00,8726384,2.028,,Non-hurricane
PORT MANATEE,tidal gauge (historical),27.6387/-82.5621,2024-09-06 23:06:00,8726384,2.795,,Non-hurricane
